idx,dataset,measure,result,duration
0,polblogs,EmbeddingControversy,0.5262347737448999,16
1,Cruzeiro_Atletico_Twitter,EmbeddingControversy,0.053567959234476104,1975
2,connected_complete_graphs,EmbeddingControversy,0.9436749430671725,7
3,Facebook_Friends_cc,EmbeddingControversy,0.1145323337687999,1
4,complete_graph_600,EmbeddingControversy,0.09935889979396051,7
5,karate,EmbeddingControversy,0.6631131974603892,0
6,karate_easley_groundtruth,EmbeddingControversy,0.5929891950883097,0
7,polblogs_cc,EmbeddingControversy,0.34235005623324066,8
8,Cruzeiro_Atletico_Twitter_cc,EmbeddingControversy,0.13796697327870888,1125
9,Facebook_Friends,EmbeddingControversy,0.07902734560106983,1
