idx,dataset,measure,result,duration
0,polblogs,EmbeddingControversy,0.5168987206009369,17
1,Cruzeiro_Atletico_Twitter,EmbeddingControversy,0.10093487836974135,2017
2,connected_complete_graphs,EmbeddingControversy,0.9561115886975246,10
3,Facebook_Friends_cc,EmbeddingControversy,0.22279442638572433,4
4,complete_graph_600,EmbeddingControversy,0.08185245455076051,7
5,karate,EmbeddingControversy,0.658460901116767,0
6,karate_easley_groundtruth,EmbeddingControversy,0.6519503678802503,0
7,polblogs_cc,EmbeddingControversy,0.3233881735945012,8
8,Cruzeiro_Atletico_Twitter_cc,EmbeddingControversy,0.12861257988331476,1153
9,gun_control_Twitter,EmbeddingControversy,0.4041092446794772,3519
10,Facebook_Friends,EmbeddingControversy,0.1860311661706402,1
