0,0,0.0
1,1,0.0
1,695,3.5206175730690424e-05
1,514,4.525261291666781e-05
1,2596,4.240848930710224e-05
1,1288,4.27243093213899e-05
1,2485,7.199098655466356e-05
1,21,0.0001101023386187053
1,75,2.7311006562145538e-05
1,1554,3.0593376969772804e-05
1,95,3.31640634170131e-05
1,2608,8.686219822754534e-05
1,1698,5.821070955783672e-05
1,74,0.0003201356851546148
1,2780,4.0283253727727475e-05
1,593,8.103626200266096e-05
1,109,3.667488183964558e-05
1,2656,8.537184899384707e-05
1,2809,2.738649609674231e-05
1,2810,8.651674587775365e-05
1,2811,2.2068403830155713e-05
1,1686,8.468121565687717e-05
1,1281,1.8614230850065946e-05
1,2813,2.6633522546625826e-05
1,2814,9.707963463552658e-05
1,2815,1.6935036748063522e-05
1,2842,2.4590100132082456e-05
1,2972,3.183054767950895e-05
1,2980,3.295721306399559e-05
1,2981,1.9807451840351035e-05
1,1623,1.9644222509411572e-05
1,378,1.967546979746165e-05
1,420,4.418903191789549e-05
1,2920,6.425309018322215e-05
1,3030,3.192678785164098e-05
1,3031,1.8298984221871463e-05
1,1902,6.0029456794378857e-05
1,3071,4.972381000094484e-05
1,3036,4.762954924111601e-05
1,92,8.507178439958913e-05
1,4102,2.0509783353076172e-05
1,4132,7.712694818925853e-05
1,577,6.082473039369316e-05
1,4133,3.9024878136901855e-05
1,4134,5.290493426108089e-05
1,544,5.22044761973515e-05
1,4135,9.034762954495337e-05
1,2990,3.200903995960455e-05
1,4342,5.37443080150641e-05
1,4221,3.925915026353785e-05
1,1772,9.936189066214512e-05
1,2358,6.0006782462551364e-05
1,4343,8.283616430433567e-05
1,607,6.571146038375954e-05
1,3106,1.7286861702634e-05
1,2664,6.227957801344186e-05
1,1764,3.2120320099429226e-05
1,4750,2.4334124955531715e-05
1,4482,2.5030264259383547e-05
1,4462,5.061914487314017e-05
1,1480,7.070490637971304e-05
1,4768,1.9123353700798173e-05
1,4202,1.6706536120101827e-05
1,4478,2.311201388521741e-05
1,4769,2.6099272346319052e-05
1,2012,8.33505812441937e-05
1,4770,1.1201492508522987e-05
1,330,1.640963734789541e-05
1,3436,4.470248858967316e-05
1,4615,3.0348014905403983e-05
1,1786,5.66544045034946e-05
1,495,1.6433081244025488e-05
1,4477,2.728238314496429e-05
1,5189,3.181208907452219e-05
1,3005,2.3722117271926508e-05
1,5239,3.999555001574841e-05
1,5362,2.243125223754182e-05
1,4899,4.5644009523395356e-05
1,5363,1.839273181319573e-05
1,2026,3.9275021950983904e-05
1,4555,1.4272660149481227e-05
1,5188,1.915019259492857e-05
1,2861,1.5727372545448e-05
1,5368,2.0518387372599295e-05
1,5369,1.1180639910987766e-05
1,1434,5.2603184115021356e-05
1,295,3.674599191032852e-05
1,5370,3.345967724353406e-05
1,3742,2.674351605798611e-05
1,2232,3.900851663282092e-05
1,1293,3.922950430762728e-05
1,5371,2.1075417072815216e-05
1,2667,2.6761141804304976e-05
1,5402,2.1706619604767167e-05
1,2666,2.616298802777711e-05
1,3784,3.393520705665982e-05
1,5419,0.0003214426202351298
1,2573,6.369514404520032e-05
1,5748,5.4801059685853136e-05
1,5827,5.4801059685853136e-05
1,744,0.00011437550849193286
1,6015,9.308279338895107e-05
1,604,4.864333207406671e-05
1,27,5.5445070792113506e-05
1,496,0.00012091733573355995
1,6019,0.00023567953868483272
1,16,0.001104006256482514
1,6170,2.668350406439119e-05
1,5871,1.6549605629976786e-05
1,2757,1.6522882613779096e-05
1,3258,6.743529752232415e-05
1,6286,3.549903595186132e-05
1,1308,0.00011015402538805505
1,6076,3.511492781075458e-05
1,779,0.00021764765655143408
1,6315,5.046760090827115e-05
1,5755,3.3529501996453694e-05
1,60,0.0009603732717013047
1,3170,2.2116414699841873e-05
1,1135,6.683455374872804e-05
1,2283,6.522513209791472e-05
1,1504,3.295623127949883e-05
1,7929,1.939598710953959e-05
1,7582,9.610472666535102e-05
1,7963,7.535412399210244e-05
1,3032,3.9852939900348554e-05
1,4467,2.251631210418737e-05
1,6224,3.28973204591771e-05
1,4152,3.0096577572605568e-05
1,8077,0.00010061454362823894
1,5335,3.857664285664984e-05
1,677,5.5612833586517245e-05
1,8100,4.0258670890144125e-05
1,156,0.00011419312596143045
1,2712,3.596170845946121e-05
1,8101,2.5205877498397997e-05
1,8102,5.974730570002372e-05
1,8103,8.62150409356568e-05
1,8104,4.5513857016536144e-05
1,7716,1.868075070590051e-05
1,3268,1.4808556929240977e-05
1,2507,9.283166313994583e-05
1,2903,7.515590563634857e-05
1,7915,6.549965126319114e-05
1,356,0.0036415366420444336
1,827,4.727683884778629e-05
1,2880,1.8867764706589874e-05
1,8380,0.0002451294030421526
1,2625,3.525981789703385e-05
1,8381,6.119003704815658e-05
1,3333,2.559254345684087e-05
1,8487,5.1307329032008516e-05
1,8147,0.0001654876675739469
1,8489,5.881122492161266e-05
1,25,0.00010563884035908414
1,6282,2.0178119857666122e-05
1,8559,3.0013116010367876e-05
1,8916,4.596455983172476e-05
1,8917,8.238228943604586e-05
1,9127,6.1595271629551e-05
1,5130,0.0001273920786190141
1,9128,9.8592727260814e-05
1,1156,5.021537322798213e-05
1,9551,5.237616660398658e-05
1,3592,9.084450696180339e-05
1,9133,8.202439181480769e-05
1,4877,3.103541810579026e-05
1,2500,0.00014459609421942367
1,1103,5.521998383235099e-05
1,5295,5.327298050682195e-05
1,2575,1.623383530451292e-05
1,147,0.00011069249068665273
1,1277,2.872178061778239e-05
1,9660,1.7482676791089222e-05
1,3072,3.1783348547809454e-05
1,5837,6.460989418550192e-05
1,5084,2.43393404057132e-05
1,336,0.00018982158550048873
1,795,4.0561535293814124e-05
1,9819,4.930574769133284e-05
1,3691,0.00010977304504680643
1,3717,5.257188815940759e-05
1,3198,4.461353817071825e-05
1,9846,4.238517829075733e-05
1,505,1.0427296115850336e-05
1,2123,2.0088498754843288e-05
1,5099,3.391793007149181e-05
1,9850,2.952117037831731e-05
1,4873,3.274870220875849e-05
1,53,3.142251059100933e-05
1,7480,1.567808855030002e-05
1,9961,2.1357961086233515e-05
1,2843,4.3287105703847274e-05
1,2080,6.077722519854116e-05
1,1653,1.8789344053141682e-05
1,4583,2.7971690500530906e-05
1,9978,2.0348505493227906e-05
1,9125,4.011781870488619e-05
1,1757,4.039239308679357e-05
1,42,0.00047903011630231356
1,676,0.00017736578893610977
1,8209,1.645722655389472e-05
1,7339,4.545784694644018e-05
1,1280,1.5359163982748814e-05
1,1107,2.453370441878065e-05
1,10245,2.5826974622200114e-05
1,5709,1.8680982334578973e-05
1,2557,3.4529964509333364e-05
1,5298,1.3283943039433086e-05
1,1744,2.111170381914864e-05
1,1593,1.744704520506831e-05
1,4240,3.4049852941172314e-05
1,3499,1.7874189504461313e-05
1,3777,2.5800517626492403e-05
1,10269,5.4801059685853136e-05
1,2619,2.2959664900636788e-05
1,10270,5.4801059685853136e-05
1,10328,7.187587833074688e-05
1,7746,2.2956668353292176e-05
1,10583,9.274941018841891e-06
1,10645,4.234975114438235e-05
1,10390,3.136673479296535e-05
1,1146,7.377168772180082e-05
1,2460,2.026335450651593e-05
1,8057,1.1671210456645238e-05
1,6666,1.1052966544021624e-05
1,10670,2.534857839270717e-05
1,8740,1.484938106273967e-05
1,8347,2.0745212788323934e-05
1,10618,2.0554158642505413e-05
1,4352,2.952175005570803e-05
1,1688,3.169880273826768e-05
1,7275,3.0175153877452963e-05
1,9484,2.6367679555492553e-05
1,9875,7.066311283287648e-05
1,10681,1.5614103556589983e-05
1,2226,4.869822749998341e-05
1,9688,1.468357633452662e-05
1,10355,2.1378087849445675e-05
1,2883,2.979961349460661e-05
1,173,7.775311049033346e-05
1,7509,2.8751640721710595e-05
1,6612,1.9002594285083518e-05
1,10746,3.0507438686277274e-05
1,5865,2.2021654555921188e-05
1,5433,2.483156170283697e-05
1,10655,4.519220951672823e-05
1,8994,2.495790348063932e-05
1,1965,1.6736979567211525e-05
1,2181,2.281829533549375e-05
1,1687,1.9046037117779116e-05
1,9483,1.1593204678114568e-05
1,1128,1.9213347396967554e-05
1,1124,2.396676907807905e-05
1,10955,3.709560971807391e-05
1,10033,2.2182372432155986e-05
1,1065,0.0008389571051339661
1,10956,2.6344837798490485e-05
1,1610,2.9858099234708105e-05
1,329,4.045998877379799e-05
1,3079,3.468655193683873e-05
1,1291,7.494234329692012e-05
1,2107,1.3095144260903129e-05
1,8268,1.760757014586976e-05
1,3107,1.4940295622869037e-05
1,3166,3.972386765018637e-05
1,10980,4.3441979218915405e-05
1,600,4.475784394275305e-05
1,10984,3.0622186499331894e-05
1,10985,1.895220466021892e-05
1,10799,3.3575473203214903e-05
1,6539,1.762315822826557e-05
1,6251,2.859295590109572e-05
1,9700,3.0985821482558575e-05
1,4241,4.8118220141492664e-05
1,5443,2.032938722357325e-05
1,10991,5.637809879657057e-05
1,6429,4.745940896578199e-05
1,1040,7.563470923061615e-05
1,7545,7.498115635467663e-05
1,1346,0.00013926572234406587
1,903,0.00010725246387079022
1,7593,4.019174117505031e-05
1,7067,1.7463519570489065e-05
1,11051,1.3232395072451006e-05
1,11052,2.324356215551813e-05
1,11055,1.7786284268398523e-05
1,11057,9.735721749149532e-05
1,364,3.014479167609972e-05
1,11058,7.396821405923253e-05
1,297,5.790913714005133e-05
1,11059,9.939939386332672e-05
1,9746,6.045024751684355e-05
1,11060,3.948799870969271e-05
1,6082,3.379182236360877e-05
1,9080,9.954489074787399e-05
1,3618,5.443665668606335e-05
1,11071,2.9222651083082233e-05
1,1477,3.1446105187268153e-05
1,5547,4.0809735650239444e-05
1,11097,4.930873312429425e-05
1,11099,0.0001300124349902551
1,912,2.2081995452580864e-05
1,7433,4.456302227703503e-05
1,9324,2.3570253177719034e-05
1,4365,5.2721738378977866e-05
1,11245,5.575929917870971e-05
1,5628,6.271680398111847e-05
1,11847,1.975420610628004e-05
1,5645,2.7439755701444187e-05
1,11864,1.9756845812421497e-05
1,11908,3.8761379517792623e-05
1,3858,1.4383670232096815e-05
1,11960,3.1820071375811074e-05
1,11961,6.675141080640579e-05
1,11962,3.700758848368847e-05
1,11293,7.361122517406808e-05
1,11963,0.00010960294995175723
1,5937,5.8265818238866106e-05
1,11804,1.6274289864896924e-05
1,13144,7.851135138385801e-05
1,11885,3.2207416614932614e-05
1,8897,0.00016683100895748624
1,11229,9.186724962269322e-05
1,11000,5.795804363637607e-05
1,6468,1.880718177263981e-05
1,4015,2.5149831557273387e-05
1,7273,2.957479036384299e-05
1,6825,3.164369092159138e-05
1,13091,1.8791087811696344e-05
1,9035,2.007824838493044e-05
1,4330,1.8495475155906413e-05
1,3754,4.2431376927717446e-05
1,6376,5.324113631145512e-05
1,7589,6.608043516038292e-05
1,9204,5.290545436703673e-05
1,4126,4.4134679402016845e-05
1,775,4.419127450181098e-05
1,15034,4.472012344062406e-05
1,8403,0.00013359973435186288
1,401,0.0005710879561039994
