0,0,0.0
0,542,6.239060301439245e-05
0,381,8.01943905934262e-05
0,2108,7.5154178659996e-05
0,1094,7.571385890718184e-05
0,2001,0.00012757878325395713
0,18,0.0001951177927492876
0,67,4.839918375050596e-05
0,1270,5.421603448189457e-05
0,86,5.877167491359399e-05
0,2120,0.00015393279202000865
0,1393,0.00010315807371384352
0,66,0.0005673282607008792
0,2286,7.138794371419795e-05
0,447,0.00014360836266493192
0,96,6.499336965651752e-05
0,2166,0.00015129167052746847
0,2313,4.853296248355543e-05
0,2314,0.0001533205988473928
0,2315,3.910850849182936e-05
0,1381,0.00015006776507732805
0,1087,3.2987197935626115e-05
0,2317,4.719858086241552e-05
0,2318,0.00017203961576682793
0,2319,3.0011415124009506e-05
0,2346,4.3577331067160163e-05
0,2419,5.640848580641871e-05
0,2425,5.8405105185679686e-05
0,2426,3.510176379142341e-05
0,1323,3.4812497031385306e-05
0,271,3.4867871893992406e-05
0,302,7.830956617013024e-05
0,2405,0.00011386607488227616
0,2466,5.657903776921802e-05
0,2467,3.242853381425828e-05
0,1581,0.00010638116552837723
0,2503,8.811801980036268e-05
0,2472,8.440667686227702e-05
0,83,0.00015075991123835312
0,3430,3.6346400156648764e-05
0,3444,0.00013668047455642456
0,431,0.0001077905091561031
0,3445,6.915791417248427e-05
0,3446,9.375544723274883e-05
0,403,9.251413089902746e-05
0,3447,0.0001601094970197729
0,2432,5.6724800792566746e-05
0,3625,9.52429429228818e-05
0,3525,6.957307937992094e-05
0,1458,0.00017608411440318036
0,1920,0.00010634098322495163
0,3626,0.0001467980584395453
0,461,0.00011645052475055398
0,2531,3.0634901504327384e-05
0,2174,0.00011036871648496807
0,1451,5.692200582501038e-05
0,4026,4.312370481295175e-05
0,3763,4.43573676589698e-05
0,3743,8.970468695226765e-05
0,1219,0.00012529965705025328
0,4043,3.3889439687430474e-05
0,3506,2.9606477874455594e-05
0,3759,4.0957941419314935e-05
0,4044,4.6251809693269675e-05
0,1686,0.00014770968210818996
0,4045,1.9850718169844325e-05
0,235,2.9080328894972898e-05
0,2836,7.921948810027744e-05
0,3896,5.378121624801629e-05
0,1471,0.00010040006865366575
0,367,2.912187498131159e-05
0,3758,4.834845877907109e-05
0,4380,5.6375774400762565e-05
0,2443,4.203913576683736e-05
0,4425,7.087808975513232e-05
0,4543,3.975153007738307e-05
0,4165,8.088800385316548e-05
0,4544,3.259466855148761e-05
0,1695,6.960120638122293e-05
0,3836,2.5293286046100167e-05
0,4379,3.393700221742078e-05
0,2359,2.7871253738221855e-05
0,4549,3.636164776463952e-05
0,4550,1.981376425174226e-05
0,1189,9.322070089402837e-05
0,210,6.511938732524254e-05
0,4551,5.9295546777357854e-05
0,3135,4.7393505797004654e-05
0,1871,6.912891914292921e-05
0,1099,6.952054231709573e-05
0,4552,3.734878761076322e-05
0,2177,4.742474125267655e-05
0,4577,3.846737279575858e-05
0,2176,4.63647233996049e-05
0,3177,6.013825664789838e-05
0,4591,0.0005696443449128578
0,2085,0.00011287731097144937
0,4785,9.71156647567253e-05
0,4851,9.71156647567253e-05
0,588,0.0002026904881540087
0,5037,0.00016495661597059437
0,458,8.620325149615002e-05
0,24,9.825694864892958e-05
0,368,0.00021428358334114932
0,5039,0.00041765935184725003
0,13,0.0019564640192817465
0,5189,4.728715557887463e-05
0,4895,2.9328373601354708e-05
0,2265,2.9281016424372726e-05
0,2664,0.00011950542169239634
0,5304,6.290959507810168e-05
0,1112,0.00019520938942630997
0,5096,6.222889806830133e-05
0,621,0.0003857041628374289
0,5331,8.943612840663931e-05
0,4791,5.941928667098649e-05
0,54,0.0017019249122282988
0,2589,3.919359092548754e-05
0,955,0.00011844081397758765
0,1900,0.00011558867837311959
0,1238,5.840336531687793e-05
0,6869,3.437258681773405e-05
0,6579,0.00017031193319749484
0,6895,0.00013353876522834623
0,2468,7.0625363325434e-05
0,3748,3.990226886858081e-05
0,5242,5.829896654229756e-05
0,3459,5.333563173086726e-05
0,6994,0.00017830400259893892
0,4516,6.836357429185731e-05
0,526,9.855424938350226e-05
0,7015,7.134437925345213e-05
0,137,0.00020236727906295662
0,2222,6.372951988243578e-05
0,7016,4.4668580554208257e-05
0,7017,0.0001058811516372734
0,7018,0.00015278593261684747
0,7019,8.065735416690313e-05
0,6707,3.310508105788557e-05
0,2672,2.624297520002709e-05
0,2023,0.0001645115756518036
0,2399,0.0001331874926891586
